230,230,Ứng viên 230,0909049350,230,JUNIOR,12000000,20000000,VND,,,230,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
231,231,Ứng viên 231,0906587532,231,MID,20000000,35000000,VND,,,231,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
232,232,Ứng viên 232,0902028533,232,SENIOR,35000000,50000000,VND,,,232,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
233,233,Ứng viên 233,0903059968,233,MANAGER,50000000,80000000,VND,,,233,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
234,234,Ứng viên 234,0902517700,234,INTERN,5000000,8000000,VND,,,234,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
235,235,Ứng viên 235,0901038527,235,FRESHER,8000000,12000000,VND,,,235,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
236,236,Ứng viên 236,0904292175,236,JUNIOR,12000000,20000000,VND,,,236,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
237,237,Ứng viên 237,0901274114,237,MID,20000000,35000000,VND,,,237,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
238,238,Ứng viên 238,0904460789,238,SENIOR,35000000,50000000,VND,,,238,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
239,239,Ứng viên 239,0900326172,239,MANAGER,50000000,80000000,VND,,,239,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
240,240,Ứng viên 240,0901532478,240,INTERN,5000000,8000000,VND,,,240,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
241,241,Ứng viên 241,0902220337,241,FRESHER,8000000,12000000,VND,,,241,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
242,242,Ứng viên 242,0901007302,242,JUNIOR,12000000,20000000,VND,,,242,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
243,243,Ứng viên 243,0904661774,243,MID,20000000,35000000,VND,,,243,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
244,244,Ứng viên 244,0901850401,244,SENIOR,35000000,50000000,VND,,,244,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
245,245,Ứng viên 245,0902611669,245,MANAGER,50000000,80000000,VND,,,245,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
246,246,Ứng viên 246,0903902816,246,INTERN,5000000,8000000,VND,,,246,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
247,247,Ứng viên 247,0907046406,247,FRESHER,8000000,12000000,VND,,,247,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
248,248,Ứng viên 248,0906341518,248,JUNIOR,12000000,20000000,VND,,,248,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
249,249,Ứng viên 249,0902089697,249,MID,20000000,35000000,VND,,,249,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
250,250,Ứng viên 250,0905112108,250,SENIOR,35000000,50000000,VND,,,250,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
251,251,Ứng viên 251,0906739066,251,MANAGER,50000000,80000000,VND,,,251,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
252,252,Ứng viên 252,0902578970,252,INTERN,5000000,8000000,VND,,,252,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
253,253,Ứng viên 253,0903649849,253,FRESHER,8000000,12000000,VND,,,253,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
254,254,Ứng viên 254,0903747882,254,JUNIOR,12000000,20000000,VND,,,254,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
255,255,Ứng viên 255,0900769009,255,MID,20000000,35000000,VND,,,255,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
256,256,Ứng viên 256,0900938833,256,SENIOR,35000000,50000000,VND,,,256,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
257,257,Ứng viên 257,0905754066,257,MANAGER,50000000,80000000,VND,,,257,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
258,258,Ứng viên 258,0907666433,258,INTERN,5000000,8000000,VND,,,258,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
259,259,Ứng viên 259,0904764488,259,FRESHER,8000000,12000000,VND,,,259,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
260,260,Ứng viên 260,0903313810,260,JUNIOR,12000000,20000000,VND,,,260,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
261,261,Ứng viên 261,0907638798,261,MID,20000000,35000000,VND,,,261,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
262,262,Ứng viên 262,0903485887,262,SENIOR,35000000,50000000,VND,,,262,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
263,263,Ứng viên 263,0905527238,263,MANAGER,50000000,80000000,VND,,,263,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
264,264,Ứng viên 264,0908436990,264,INTERN,5000000,8000000,VND,,,264,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
265,265,Ứng viên 265,0909301305,265,FRESHER,8000000,12000000,VND,,,265,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
266,266,Ứng viên 266,0905900333,266,JUNIOR,12000000,20000000,VND,,,266,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
267,267,Ứng viên 267,0906227578,267,MID,20000000,35000000,VND,,,267,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
268,268,Ứng viên 268,0907487750,268,SENIOR,35000000,50000000,VND,,,268,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
269,269,Ứng viên 269,0904512358,269,MANAGER,50000000,80000000,VND,,,269,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
270,270,Ứng viên 270,0905765787,270,INTERN,5000000,8000000,VND,,,270,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
271,271,Ứng viên 271,0900042563,271,FRESHER,8000000,12000000,VND,,,271,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
272,272,Ứng viên 272,0907045353,272,JUNIOR,12000000,20000000,VND,,,272,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
273,273,Ứng viên 273,0902425691,273,MID,20000000,35000000,VND,,,273,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
274,274,Ứng viên 274,0908462375,274,SENIOR,35000000,50000000,VND,,,274,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
275,275,Ứng viên 275,0902437262,275,MANAGER,50000000,80000000,VND,,,275,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
276,276,Ứng viên 276,0901034455,276,INTERN,5000000,8000000,VND,,,276,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
277,277,Ứng viên 277,0905558890,277,FRESHER,8000000,12000000,VND,,,277,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
278,278,Ứng viên 278,0907687996,278,JUNIOR,12000000,20000000,VND,,,278,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
279,279,Ứng viên 279,0903659025,279,MID,20000000,35000000,VND,,,279,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
280,280,Ứng viên 280,0904259299,280,SENIOR,35000000,50000000,VND,,,280,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
281,281,Ứng viên 281,0904668419,281,MANAGER,50000000,80000000,VND,,,281,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
282,282,Ứng viên 282,0904741141,282,INTERN,5000000,8000000,VND,,,282,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
283,283,Ứng viên 283,0906945079,283,FRESHER,8000000,12000000,VND,,,283,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
284,284,Ứng viên 284,0902743090,284,JUNIOR,12000000,20000000,VND,,,284,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
285,285,Ứng viên 285,0900779874,285,MID,20000000,35000000,VND,,,285,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
286,286,Ứng viên 286,0902775635,286,SENIOR,35000000,50000000,VND,,,286,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
287,287,Ứng viên 287,0900700951,287,MANAGER,50000000,80000000,VND,,,287,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
288,288,Ứng viên 288,0900300187,288,INTERN,5000000,8000000,VND,,,288,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
289,289,Ứng viên 289,0903794254,289,FRESHER,8000000,12000000,VND,,,289,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
290,290,Ứng viên 290,0906277005,290,JUNIOR,12000000,20000000,VND,,,290,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
291,291,Ứng viên 291,0906589365,291,MID,20000000,35000000,VND,,,291,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
292,292,Ứng viên 292,0900414984,292,SENIOR,35000000,50000000,VND,,,292,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
293,293,Ứng viên 293,0901862419,293,MANAGER,50000000,80000000,VND,,,293,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
294,294,Ứng viên 294,0901589935,294,INTERN,5000000,8000000,VND,,,294,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
295,295,Ứng viên 295,0900590969,295,FRESHER,8000000,12000000,VND,,,295,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
296,296,Ứng viên 296,0902670225,296,JUNIOR,12000000,20000000,VND,,,296,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
297,297,Ứng viên 297,0900283830,297,MID,20000000,35000000,VND,,,297,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
298,298,Ứng viên 298,0909672135,298,SENIOR,35000000,50000000,VND,,,298,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
299,299,Ứng viên 299,0905741364,299,MANAGER,50000000,80000000,VND,,,299,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
300,300,Ứng viên 300,0905696413,300,INTERN,5000000,8000000,VND,,,300,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
301,301,Ứng viên 301,0901486800,301,FRESHER,8000000,12000000,VND,,,301,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
302,302,Ứng viên 302,0908728992,302,JUNIOR,12000000,20000000,VND,,,302,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
303,303,Ứng viên 303,0908566353,303,MID,20000000,35000000,VND,,,303,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
304,304,Ứng viên 304,0900125360,304,SENIOR,35000000,50000000,VND,,,304,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
305,305,Ứng viên 305,0902429457,305,MANAGER,50000000,80000000,VND,,,305,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
306,306,Ứng viên 306,0904360111,306,INTERN,5000000,8000000,VND,,,306,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
307,307,Ứng viên 307,0904041179,307,FRESHER,8000000,12000000,VND,,,307,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
308,308,Ứng viên 308,0906264168,308,JUNIOR,12000000,20000000,VND,,,308,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
309,309,Ứng viên 309,0907674497,309,MID,20000000,35000000,VND,,,309,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
310,310,Ứng viên 310,0908267356,310,SENIOR,35000000,50000000,VND,,,310,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
311,311,Ứng viên 311,0901947216,311,MANAGER,50000000,80000000,VND,,,311,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
312,312,Ứng viên 312,0907703798,312,INTERN,5000000,8000000,VND,,,312,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
313,313,Ứng viên 313,0900130368,313,FRESHER,8000000,12000000,VND,,,313,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
314,314,Ứng viên 314,0905450114,314,JUNIOR,12000000,20000000,VND,,,314,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
315,315,Ứng viên 315,0908159177,315,MID,20000000,35000000,VND,,,315,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
316,316,Ứng viên 316,0905279325,316,SENIOR,35000000,50000000,VND,,,316,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
317,317,Ứng viên 317,0908153219,317,MANAGER,50000000,80000000,VND,,,317,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
318,318,Ứng viên 318,0905907753,318,INTERN,5000000,8000000,VND,,,318,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
319,319,Ứng viên 319,0908151406,319,FRESHER,8000000,12000000,VND,,,319,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
320,320,Ứng viên 320,0900821061,320,JUNIOR,12000000,20000000,VND,,,320,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
321,321,Ứng viên 321,0902872732,321,MID,20000000,35000000,VND,,,321,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
322,322,Ứng viên 322,0900917405,322,SENIOR,35000000,50000000,VND,,,322,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
323,323,Ứng viên 323,0903525260,323,MANAGER,50000000,80000000,VND,,,323,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
324,324,Ứng viên 324,0903611333,324,INTERN,5000000,8000000,VND,,,324,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
325,325,Ứng viên 325,0904264982,325,FRESHER,8000000,12000000,VND,,,325,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
326,326,Ứng viên 326,0902994486,326,JUNIOR,12000000,20000000,VND,,,326,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
327,327,Ứng viên 327,0900580669,327,MID,20000000,35000000,VND,,,327,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
328,328,Ứng viên 328,0901077752,328,SENIOR,35000000,50000000,VND,,,328,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
329,329,Ứng viên 329,0901065170,329,MANAGER,50000000,80000000,VND,,,329,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
330,330,Ứng viên 330,0908765149,330,INTERN,5000000,8000000,VND,,,330,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
331,331,Ứng viên 331,0902294818,331,FRESHER,8000000,12000000,VND,,,331,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
332,332,Ứng viên 332,0903255612,332,JUNIOR,12000000,20000000,VND,,,332,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
333,333,Ứng viên 333,0907896496,333,MID,20000000,35000000,VND,,,333,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
334,334,Ứng viên 334,0902401050,334,SENIOR,35000000,50000000,VND,,,334,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
335,335,Ứng viên 335,0908736048,335,MANAGER,50000000,80000000,VND,,,335,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
336,336,Ứng viên 336,0903626124,336,INTERN,5000000,8000000,VND,,,336,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
337,337,Ứng viên 337,0909479728,337,FRESHER,8000000,12000000,VND,,,337,"Mới tốt nghiệp, 0-1 năm kinh nghiệm. Tìm cơ hội đầu tiên.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
338,338,Ứng viên 338,0903180898,338,JUNIOR,12000000,20000000,VND,,,338,"1-3 năm kinh nghiệm. Đã có kinh nghiệm thực tế, tìm môi trường phát triển.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
339,339,Ứng viên 339,0900018291,339,MID,20000000,35000000,VND,,,339,"3-5 năm kinh nghiệm. Có thể làm việc độc lập, mentor junior.",2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
340,340,Ứng viên 340,0902415495,340,SENIOR,35000000,50000000,VND,,,340,5+ năm kinh nghiệm. Chuyên gia trong lĩnh vực. Có thể lead team nhỏ.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
341,341,Ứng viên 341,0901679078,341,MANAGER,50000000,80000000,VND,,,341,Trưởng nhóm / Quản lý. 7+ năm kinh nghiệm. Quản lý team và dự án.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
342,342,Ứng viên 342,0904531093,342,INTERN,5000000,8000000,VND,,,342,Sinh viên năm 3/4 tìm việc thực tập. Sẵn sàng học hỏi.,2025-11-04 15:52:21.593 +00:00,2025-11-04 15:52:21.593 +00:00
